Date,variable,value
3/1/99,Gambling,5.467833619
3/1/99,Other recreational services,8.870255958
3/1/99,Food services,5.441411106
3/1/99,Accommodations,4.791075574
3/1/99,Financial services,11.22090056
3/1/99,Insurance,4.275282641
3/1/99,Communication services,6.457202454
3/1/99,Education services,7.505303595
3/1/99,Professional and other services,7.356373383
3/1/99,Personal care services,7.437302675
3/1/99,Social services,7.964496336
3/1/99,Household maintenance,7.253763186
3/1/99,Nonprofit Institution,15.85373277
3/1/99,Overall Average,6.662597691
6/1/99,Motor vehicles (New),7.856370183
6/1/99,Motor vehicles (Used),29.71060591
6/1/99,Motor vehicle (Parts),2.738101247
6/1/99,Furniture and furnishings,9.373812524
6/1/99,Household appliances,9.991902264
6/1/99,Household tableware,12.43185079
6/1/99,House and gardening tools,5.48776509
6/1/99,Audio-visual equipment,10.91973292
6/1/99,Sporting equipment and guns,8.241450196
6/1/99,Sports and recreational vehicles,12.82836193
6/1/99,Recreational books,9.658925275
6/1/99,Musical instruments,7.304497279
6/1/99,Jewelry and watches,8.217138536
6/1/99,Therapeutic equipment,5.366315713
6/1/99,Educational books,11.25793497
6/1/99,Personal items (e.g. Luggage),3.643297631
6/1/99,Food and beverages*,5.116839626
6/1/99,Alcoholic beverages*,8.124649598
6/1/99,Animal feeds/Farm supplies,-8.29015544
6/1/99,Clothing and footwear,5.350683826
6/1/99,"Motor vehicle (lubricants, oil, etc.)",10.12520777
6/1/99,Fuel oil,2.242152466
6/1/99,Medical products,16.53197366
6/1/99,Recreational items,7.170240132
6/1/99,Household supplies,4.830461507
6/1/99,Personal care products,7.522474658
6/1/99,Tobacco,15.59220929
6/1/99,"Magazines, newspapers, and stationery",5.321075901
6/1/99,Housing expenditure,6.235754138
6/1/99,Household utilities,-0.621880603
6/1/99,Health care,3.234006019
6/1/99,Motor vehicle services,7.730116769
6/1/99,Public transportation,5.335763702
6/1/99,Membership clubs,4.66219077
6/1/99,Audio-visual services,9.15920986
6/1/99,Gambling,10.67860646
6/1/99,Other recreational services,9.189032911
6/1/99,Food services,4.839328783
6/1/99,Accommodations,3.901267115
6/1/99,Financial services,10.72770768
6/1/99,Insurance,4.013942233
6/1/99,Communication services,8.683864474
6/1/99,Education services,7.478602366
6/1/99,Professional and other services,7.347901464
6/1/99,Personal care services,7.09760299
6/1/99,Social services,7.448873838
6/1/99,Household maintenance,3.381609353
6/1/99,Nonprofit Institution,12.35170855
6/1/99,Overall Average,6.733468597
9/1/99,Motor vehicles (New),15.99754844
9/1/99,Motor vehicles (Used),9.359132318
9/1/99,Motor vehicle (Parts),6.152937855
9/1/99,Furniture and furnishings,10.87975013
9/1/99,Household appliances,10.62287422
9/1/99,Household tableware,12.65627736
9/1/99,House and gardening tools,5.610198007
9/1/99,Audio-visual equipment,9.606657277
9/1/99,Sporting equipment and guns,9.970384995
9/1/99,Sports and recreational vehicles,10.97699371
9/1/99,Recreational books,7.150323071
9/1/99,Musical instruments,14.97987349
9/1/99,Jewelry and watches,10.7546947
9/1/99,Therapeutic equipment,4.996471418
9/1/99,Educational books,5.858585859
9/1/99,Personal items (e.g. Luggage),9.968034993
9/1/99,Food and beverages*,5.319201613
9/1/99,Alcoholic beverages*,7.932894315
9/1/99,Animal feeds/Farm supplies,-9.448818898
9/1/99,Clothing and footwear,5.716882633
9/1/99,"Motor vehicle (lubricants, oil, etc.)",16.78744864
9/1/99,Fuel oil,9.688551462
9/1/99,Medical products,13.49019736
9/1/99,Recreational items,5.852093183
9/1/99,Household supplies,5.803621923
9/1/99,Personal care products,6.22328575
9/1/99,Tobacco,16.79141717
9/1/99,"Magazines, newspapers, and stationery",3.449066555
9/1/99,Housing expenditure,5.938873057
9/1/99,Household utilities,2.578276238
9/1/99,Health care,3.711998623
9/1/99,Motor vehicle services,8.262602334
9/1/99,Public transportation,5.875006714
9/1/99,Membership clubs,5.534303386
9/1/99,Audio-visual services,9.253760887
9/1/99,Gambling,14.29569267
9/1/99,Other recreational services,8.821310702
9/1/99,Food services,4.48991595
9/1/99,Accommodations,7.300266667
9/1/99,Financial services,9.864358162
9/1/99,Insurance,5.581701079
9/1/99,Communication services,9.083988835
9/1/99,Education services,7.377549887
9/1/99,Professional and other services,6.856649909
9/1/99,Personal care services,7.189570605
9/1/99,Social services,6.867160775
9/1/99,Household maintenance,1.465798046
9/1/99,Nonprofit Institution,9.785644051
9/1/99,Overall Average,6.783742989
12/1/99,Motor vehicles (New),7.872539342
12/1/99,Motor vehicles (Used),-14.54440715
12/1/99,Motor vehicle (Parts),6.009081736
12/1/99,Furniture and furnishings,10.52661739
12/1/99,Household appliances,10.12110141
12/1/99,Household tableware,13.07981189
12/1/99,House and gardening tools,5.835493456
12/1/99,Audio-visual equipment,9.922612683
12/1/99,Sporting equipment and guns,11.9757392
12/1/99,Sports and recreational vehicles,10.06715894
12/1/99,Recreational books,9.433347302
12/1/99,Musical instruments,20.83928062
12/1/99,Jewelry and watches,10.73492605
12/1/99,Therapeutic equipment,8.068518646
12/1/99,Educational books,8.210784314
12/1/99,Personal items (e.g. Luggage),28.38956079
12/1/99,Food and beverages*,6.129553939
12/1/99,Alcoholic beverages*,9.133961785
12/1/99,Animal feeds/Farm supplies,-9.677419355
12/1/99,Clothing and footwear,4.503908461
12/1/99,"Motor vehicle (lubricants, oil, etc.)",26.03421331
12/1/99,Fuel oil,18.49407936
12/1/99,Medical products,19.43257266
12/1/99,Recreational items,7.169119849
12/1/99,Household supplies,5.918170342
12/1/99,Personal care products,7.639933369
12/1/99,Tobacco,12.86872843
12/1/99,"Magazines, newspapers, and stationery",5.009385488
12/1/99,Housing expenditure,5.726210023
12/1/99,Household utilities,4.657084041
12/1/99,Health care,4.701546516
12/1/99,Motor vehicle services,8.063199964
12/1/99,Public transportation,7.739059425
12/1/99,Membership clubs,5.988606694
12/1/99,Audio-visual services,8.772720686
12/1/99,Gambling,15.64018316
12/1/99,Other recreational services,9.818164993
12/1/99,Food services,5.453892742
12/1/99,Accommodations,5.913445656
12/1/99,Financial services,15.26022562
12/1/99,Insurance,6.067133859
12/1/99,Communication services,10.20513867
12/1/99,Education services,7.358441017
12/1/99,Professional and other services,6.972892452
12/1/99,Personal care services,8.06918461
12/1/99,Social services,7.518216407
12/1/99,Household maintenance,1.669930255
12/1/99,Nonprofit Institution,9.133919162
12/1/99,Overall Average,7.155241714
3/1/00,Motor vehicles (New),14.7722984
3/1/00,Motor vehicles (Used),14.82657524
3/1/00,Motor vehicle (Parts),5.503719738
3/1/00,Furniture and furnishings,11.42878478
3/1/00,Household appliances,9.468018772
3/1/00,Household tableware,11.78252655
3/1/00,House and gardening tools,5.13969911
3/1/00,Audio-visual equipment,11.44386356
3/1/00,Sporting equipment and guns,12.90742769
3/1/00,Sports and recreational vehicles,21.28492907
3/1/00,Recreational books,7.14672931
3/1/00,Musical instruments,20.28985507
3/1/00,Jewelry and watches,7.177449952
3/1/00,Therapeutic equipment,11.04857202
3/1/00,Educational books,4.212020823
3/1/00,Personal items (e.g. Luggage),16.07670795
3/1/00,Food and beverages*,3.612941964
3/1/00,Alcoholic beverages*,9.616915863
3/1/00,Animal feeds/Farm supplies,-9.340659341
3/1/00,Clothing and footwear,3.152452655
3/1/00,"Motor vehicle (lubricants, oil, etc.)",39.0286519
3/1/00,Fuel oil,32.550514
3/1/00,Medical products,9.039526791
3/1/00,Recreational items,6.81250589
3/1/00,Household supplies,3.486922528
3/1/00,Personal care products,5.768286307
3/1/00,Tobacco,2.431251138
3/1/00,"Magazines, newspapers, and stationery",3.651240378
3/1/00,Housing expenditure,6.070794536
3/1/00,Household utilities,1.669127297
3/1/00,Health care,5.296049609
3/1/00,Motor vehicle services,7.739824894
3/1/00,Public transportation,10.46125657
3/1/00,Membership clubs,5.878674909
3/1/00,Audio-visual services,8.249190022
3/1/00,Gambling,13.73085807
3/1/00,Other recreational services,8.976264469
3/1/00,Food services,7.961381359
3/1/00,Accommodations,8.145139786
3/1/00,Financial services,21.04421611
3/1/00,Insurance,9.14252651
3/1/00,Communication services,11.06191277
3/1/00,Education services,7.657777778
3/1/00,Professional and other services,5.189059874
3/1/00,Personal care services,8.785450916
3/1/00,Social services,8.218384463
3/1/00,Household maintenance,7.074814897
3/1/00,Nonprofit Institution,12.12300902
3/1/00,Overall Average,8.374638593
6/1/00,Motor vehicles (New),4.560673423
6/1/00,Motor vehicles (Used),-11.87210683
6/1/00,Motor vehicle (Parts),2.139470905
6/1/00,Furniture and furnishings,11.47235225
6/1/00,Household appliances,8.709708396
6/1/00,Household tableware,11.43048555
6/1/00,House and gardening tools,4.490906842
6/1/00,Audio-visual equipment,10.05371887
6/1/00,Sporting equipment and guns,11.30582413
6/1/00,Sports and recreational vehicles,8.129850464
6/1/00,Recreational books,8.852459016
6/1/00,Musical instruments,27.54938601
6/1/00,Jewelry and watches,7.154244284
6/1/00,Therapeutic equipment,12.35391743
6/1/00,Educational books,8.954354914
6/1/00,Personal items (e.g. Luggage),13.81821029
6/1/00,Food and beverages*,4.669727099
6/1/00,Alcoholic beverages*,9.844589437
6/1/00,Animal feeds/Farm supplies,-9.322033898
6/1/00,Clothing and footwear,3.178427364
6/1/00,"Motor vehicle (lubricants, oil, etc.)",27.70947263
6/1/00,Fuel oil,23.5380117
6/1/00,Medical products,15.13392499
6/1/00,Recreational items,5.945958543
6/1/00,Household supplies,3.986687013
6/1/00,Personal care products,6.638535506
6/1/00,Tobacco,7.335157149
6/1/00,"Magazines, newspapers, and stationery",5.044845123
6/1/00,Housing expenditure,6.251492912
6/1/00,Household utilities,5.440597615
6/1/00,Health care,6.294590087
6/1/00,Motor vehicle services,6.847440071
6/1/00,Public transportation,13.37554568
6/1/00,Membership clubs,6.029889388
6/1/00,Audio-visual services,7.465779909
6/1/00,Gambling,10.4180001
6/1/00,Other recreational services,8.79082083
6/1/00,Food services,7.635581456
6/1/00,Accommodations,12.28949684
6/1/00,Financial services,15.06991393
6/1/00,Insurance,9.361059529
6/1/00,Communication services,10.61228453
6/1/00,Education services,8.494978015
6/1/00,Professional and other services,5.107885298
6/1/00,Personal care services,9.147538302
6/1/00,Social services,9.097948648
6/1/00,Household maintenance,8.952085869
6/1/00,Nonprofit Institution,13.26421218
6/1/00,Overall Average,7.746036336
9/1/00,Motor vehicles (New),4.814035711
9/1/00,Motor vehicles (Used),-10.63817075
9/1/00,Motor vehicle (Parts),1.194564008
9/1/00,Furniture and furnishings,9.166445212
9/1/00,Household appliances,5.972235163
9/1/00,Household tableware,11.00749168
9/1/00,House and gardening tools,4.478892225
9/1/00,Audio-visual equipment,8.137298541
9/1/00,Sporting equipment and guns,10.97677289
9/1/00,Sports and recreational vehicles,5.608750891
9/1/00,Recreational books,9.147341817
9/1/00,Musical instruments,22.25556389
9/1/00,Jewelry and watches,6.248933629
9/1/00,Therapeutic equipment,6.929694851
9/1/00,Educational books,8.277671756
9/1/00,Personal items (e.g. Luggage),11.15275759
9/1/00,Food and beverages*,4.364578296
9/1/00,Alcoholic beverages*,10.63688226
9/1/00,Animal feeds/Farm supplies,-9.275362319
9/1/00,Clothing and footwear,3.805030753
9/1/00,"Motor vehicle (lubricants, oil, etc.)",23.19956215
9/1/00,Fuel oil,26.05788894
9/1/00,Medical products,17.60259881
9/1/00,Recreational items,6.95061557
9/1/00,Household supplies,3.422062265
9/1/00,Personal care products,7.381226113
9/1/00,Tobacco,5.471968749
9/1/00,"Magazines, newspapers, and stationery",4.752669105
9/1/00,Housing expenditure,6.618780365
9/1/00,Household utilities,5.908190077
9/1/00,Health care,6.785387517
9/1/00,Motor vehicle services,6.151056306
9/1/00,Public transportation,11.92115977
9/1/00,Membership clubs,4.768680059
9/1/00,Audio-visual services,6.720113537
9/1/00,Gambling,7.397715342
9/1/00,Other recreational services,8.370521208
9/1/00,Food services,7.816221353
9/1/00,Accommodations,11.56331392
9/1/00,Financial services,12.3979811
9/1/00,Insurance,8.592519737
9/1/00,Communication services,9.007908816
9/1/00,Education services,9.287592122
9/1/00,Professional and other services,5.729079673
9/1/00,Personal care services,8.593906796
9/1/00,Social services,8.991970978
9/1/00,Household maintenance,9.098704897
9/1/00,Nonprofit Institution,14.98943145
9/1/00,Overall Average,7.686333883
12/1/00,Motor vehicles (New),-2.164755781
12/1/00,Motor vehicles (Used),15.19681116
12/1/00,Motor vehicle (Parts),-1.668173814
12/1/00,Furniture and furnishings,5.563908475
12/1/00,Household appliances,7.117404927
12/1/00,Household tableware,8.138108488
12/1/00,House and gardening tools,2.998805257
12/1/00,Audio-visual equipment,6.320484073
12/1/00,Sporting equipment and guns,8.300834146
12/1/00,Sports and recreational vehicles,4.605063445
12/1/00,Recreational books,5.48015147
12/1/00,Musical instruments,14.43420742
12/1/00,Jewelry and watches,1.594476864
12/1/00,Therapeutic equipment,3.339180354
12/1/00,Educational books,1.121177803
12/1/00,Personal items (e.g. Luggage),3.852964091
12/1/00,Food and beverages*,3.699296062
12/1/00,Alcoholic beverages*,9.216848503
12/1/00,Animal feeds/Farm supplies,-8.630952381
12/1/00,Clothing and footwear,4.215749778
12/1/00,"Motor vehicle (lubricants, oil, etc.)",15.82245816
12/1/00,Fuel oil,32.98497216
12/1/00,Medical products,12.32718438
12/1/00,Recreational items,4.428774181
12/1/00,Household supplies,2.45840344
12/1/00,Personal care products,5.429932239
12/1/00,Tobacco,2.886150694
12/1/00,"Magazines, newspapers, and stationery",3.174259249
12/1/00,Housing expenditure,7.139825849
12/1/00,Household utilities,17.90177775
12/1/00,Health care,6.988776485
12/1/00,Motor vehicle services,5.629020942
12/1/00,Public transportation,11.47117296
12/1/00,Membership clubs,4.641345486
12/1/00,Audio-visual services,5.91456736
12/1/00,Gambling,2.670515514
12/1/00,Other recreational services,6.210238045
12/1/00,Food services,4.871019809
12/1/00,Accommodations,9.412039925
12/1/00,Financial services,5.989276055
12/1/00,Insurance,8.325363772
12/1/00,Communication services,7.529018016
12/1/00,Education services,8.783960458
12/1/00,Professional and other services,5.698423314
12/1/00,Personal care services,6.941468513
12/1/00,Social services,9.807787731
12/1/00,Household maintenance,7.095866696
12/1/00,Nonprofit Institution,16.75003474
12/1/00,Overall Average,7.005447574
3/1/01,Motor vehicles (New),-0.777774733
3/1/01,Motor vehicles (Used),-2.91121309
3/1/01,Motor vehicle (Parts),-3.86529255
3/1/01,Furniture and furnishings,3.390100271
3/1/01,Household appliances,5.264420194
3/1/01,Household tableware,6.836660353
3/1/01,House and gardening tools,1.985749328
3/1/01,Audio-visual equipment,1.549906018
3/1/01,Sporting equipment and guns,5.514040746
3/1/01,Sports and recreational vehicles,-6.835820896
3/1/01,Recreational books,3.651235349
3/1/01,Musical instruments,6.470325747
3/1/01,Jewelry and watches,1.865772651
3/1/01,Therapeutic equipment,0.13453476
3/1/01,Educational books,2.599909173
3/1/01,Personal items (e.g. Luggage),0.805396847
3/1/01,Food and beverages*,5.101158339
3/1/01,Alcoholic beverages*,8.123486683
3/1/01,Animal feeds/Farm supplies,-8.181818182
3/1/01,Clothing and footwear,1.703999797
3/1/01,"Motor vehicle (lubricants, oil, etc.)",5.509807232
3/1/01,Fuel oil,14.40796951
3/1/01,Medical products,17.44120323
3/1/01,Recreational items,3.239183421
3/1/01,Household supplies,3.029098054
3/1/01,Personal care products,4.892004434
3/1/01,Tobacco,1.474205115
3/1/01,"Magazines, newspapers, and stationery",0.422570668
3/1/01,Housing expenditure,7.419365316
3/1/01,Household utilities,22.79629128
3/1/01,Health care,8.095901369
3/1/01,Motor vehicle services,4.899196143
3/1/01,Public transportation,5.241901557
3/1/01,Membership clubs,5.404080359
3/1/01,Audio-visual services,5.471689889
3/1/01,Gambling,5.063938619
3/1/01,Other recreational services,4.10398413
3/1/01,Food services,4.442973103
3/1/01,Accommodations,4.912373871
3/1/01,Financial services,-5.447695475
3/1/01,Insurance,5.353904694
3/1/01,Communication services,4.823093058
3/1/01,Education services,8.560459068
3/1/01,Professional and other services,6.399646219
3/1/01,Personal care services,4.854740061
3/1/01,Social services,9.740739797
3/1/01,Household maintenance,2.743260538
3/1/01,Nonprofit Institution,15.49569211
3/1/01,Overall Average,5.644311258
6/1/01,Motor vehicles (New),2.751623725
6/1/01,Motor vehicles (Used),6.381316879
6/1/01,Motor vehicle (Parts),-0.394401424
6/1/01,Furniture and furnishings,1.288507595
6/1/01,Household appliances,3.498027207
6/1/01,Household tableware,5.336539838
6/1/01,House and gardening tools,5.168126924
6/1/01,Audio-visual equipment,-0.430828147
6/1/01,Sporting equipment and guns,6.685452806
6/1/01,Sports and recreational vehicles,3.489423778
6/1/01,Recreational books,0.232009118
6/1/01,Musical instruments,4.227710339
6/1/01,Jewelry and watches,-3.586932154
6/1/01,Therapeutic equipment,-3.083551316
6/1/01,Educational books,-3.01378647
6/1/01,Personal items (e.g. Luggage),-5.035080479
6/1/01,Food and beverages*,4.229760943
6/1/01,Alcoholic beverages*,7.113448023
6/1/01,Animal feeds/Farm supplies,-10.90342679
6/1/01,Clothing and footwear,-0.601607381
6/1/01,"Motor vehicle (lubricants, oil, etc.)",3.680453271
6/1/01,Fuel oil,3.596318212
6/1/01,Medical products,11.22167188
6/1/01,Recreational items,4.089039439
6/1/01,Household supplies,2.472702063
6/1/01,Personal care products,3.870199026
6/1/01,Tobacco,1.07453695
6/1/01,"Magazines, newspapers, and stationery",-2.487544672
6/1/01,Housing expenditure,7.815058796
6/1/01,Household utilities,10.21891843
6/1/01,Health care,8.242438095
6/1/01,Motor vehicle services,3.658438066
6/1/01,Public transportation,-2.098654086
6/1/01,Membership clubs,3.387982907
6/1/01,Audio-visual services,3.471402665
6/1/01,Gambling,3.889656812
6/1/01,Other recreational services,2.709719293
6/1/01,Food services,3.495653111
6/1/01,Accommodations,-2.239553911
6/1/01,Financial services,-5.739499145
6/1/01,Insurance,4.810024055
6/1/01,Communication services,3.535425149
6/1/01,Education services,7.90073722
6/1/01,Professional and other services,7.281449322
6/1/01,Personal care services,3.239463003
6/1/01,Social services,9.250750246
6/1/01,Household maintenance,0.587040423
6/1/01,Nonprofit Institution,15.22009724
6/1/01,Overall Average,4.902308068
9/1/01,Motor vehicles (New),-0.184678297
9/1/01,Motor vehicles (Used),10.88740103
9/1/01,Motor vehicle (Parts),-2.03354999
9/1/01,Furniture and furnishings,0.748957302
9/1/01,Household appliances,4.812144657
9/1/01,Household tableware,3.522822739
9/1/01,House and gardening tools,2.861834389
9/1/01,Audio-visual equipment,-0.544432191
9/1/01,Sporting equipment and guns,4.041859407
9/1/01,Sports and recreational vehicles,2.989935741
9/1/01,Recreational books,0.540298993
9/1/01,Musical instruments,0.593168337
9/1/01,Jewelry and watches,-6.371191136
9/1/01,Therapeutic equipment,-2.00829719
9/1/01,Educational books,2.511566424
9/1/01,Personal items (e.g. Luggage),-6.998830087
9/1/01,Food and beverages*,3.918191003
9/1/01,Alcoholic beverages*,4.636939415
9/1/01,Animal feeds/Farm supplies,-11.50159744
9/1/01,Clothing and footwear,-2.559800653
9/1/01,"Motor vehicle (lubricants, oil, etc.)",-5.112879124
9/1/01,Fuel oil,-4.211642853
9/1/01,Medical products,14.03667078
9/1/01,Recreational items,2.183250208
9/1/01,Household supplies,2.186746296
9/1/01,Personal care products,2.598492411
9/1/01,Tobacco,2.757523148
9/1/01,"Magazines, newspapers, and stationery",-3.367953307
9/1/01,Housing expenditure,7.580736399
9/1/01,Household utilities,5.06820153
9/1/01,Health care,8.571258997
9/1/01,Motor vehicle services,2.053971562
9/1/01,Public transportation,-11.94442556
9/1/01,Membership clubs,0.604656176
9/1/01,Audio-visual services,3.137865176
9/1/01,Gambling,2.09810616
9/1/01,Other recreational services,1.875024987
9/1/01,Food services,3.461990799
9/1/01,Accommodations,-9.313349848
9/1/01,Financial services,-8.225349926
9/1/01,Insurance,-1.694874426
9/1/01,Communication services,3.385569485
9/1/01,Education services,6.853064122
9/1/01,Professional and other services,7.341583289
9/1/01,Personal care services,2.876962125
9/1/01,Social services,9.449339207
9/1/01,Household maintenance,-0.681218131
9/1/01,Nonprofit Institution,13.30280088
9/1/01,Overall Average,3.65770364
12/1/01,Motor vehicles (New),36.40808651
12/1/01,Motor vehicles (Used),-7.955933238
12/1/01,Motor vehicle (Parts),1.306841558
12/1/01,Furniture and furnishings,3.832458847
12/1/01,Household appliances,5.904619885
12/1/01,Household tableware,5.245829068
12/1/01,House and gardening tools,2.348915439
12/1/01,Audio-visual equipment,2.348589993
12/1/01,Sporting equipment and guns,6.014153892
12/1/01,Sports and recreational vehicles,6.227690879
12/1/01,Recreational books,0.992295591
12/1/01,Musical instruments,4.397192403
12/1/01,Jewelry and watches,-4.05509263
12/1/01,Therapeutic equipment,0.77772977
12/1/01,Educational books,6.406092508
12/1/01,Personal items (e.g. Luggage),-7.726931733
12/1/01,Food and beverages*,3.291649551
12/1/01,Alcoholic beverages*,2.915371503
12/1/01,Animal feeds/Farm supplies,-10.42345277
12/1/01,Clothing and footwear,-2.681358658
12/1/01,"Motor vehicle (lubricants, oil, etc.)",-17.7321628
12/1/01,Fuel oil,-20.94877531
12/1/01,Medical products,13.01217283
12/1/01,Recreational items,2.894719945
12/1/01,Household supplies,2.710747195
12/1/01,Personal care products,3.480070114
12/1/01,Tobacco,1.771544025
12/1/01,"Magazines, newspapers, and stationery",-5.267671199
12/1/01,Housing expenditure,6.89860218
12/1/01,Household utilities,-5.995209686
12/1/01,Health care,9.092605532
12/1/01,Motor vehicle services,0.364201318
12/1/01,Public transportation,-18.82579811
12/1/01,Membership clubs,1.101111813
12/1/01,Audio-visual services,2.317001593
12/1/01,Gambling,3.407719257
12/1/01,Other recreational services,0.527589353
12/1/01,Food services,4.148617034
12/1/01,Accommodations,-13.5325351
12/1/01,Financial services,-7.594732695
12/1/01,Insurance,2.122155666
12/1/01,Communication services,1.773474699
12/1/01,Education services,5.960254631
12/1/01,Professional and other services,6.931431097
12/1/01,Personal care services,3.035930265
12/1/01,Social services,7.24673873
12/1/01,Household maintenance,-1.792317485
12/1/01,Nonprofit Institution,9.637012794
12/1/01,Overall Average,3.79857337
3/1/02,Motor vehicles (New),12.82410071
3/1/02,Motor vehicles (Used),-4.875193304
3/1/02,Motor vehicle (Parts),0.71141203
3/1/02,Furniture and furnishings,5.341748768
3/1/02,Household appliances,6.843814081
3/1/02,Household tableware,7.222934454
3/1/02,House and gardening tools,2.725919139
3/1/02,Audio-visual equipment,4.759141033
3/1/02,Sporting equipment and guns,6.649768898
3/1/02,Sports and recreational vehicles,9.108386007
3/1/02,Recreational books,4.136836967
3/1/02,Musical instruments,7.355406538
3/1/02,Jewelry and watches,0.114474948
3/1/02,Therapeutic equipment,1.534135291
3/1/02,Educational books,8.221755007
3/1/02,Personal items (e.g. Luggage),-2.444687244
3/1/02,Food and beverages*,2.678376012
3/1/02,Alcoholic beverages*,3.466079449
3/1/02,Animal feeds/Farm supplies,-7.920792079
3/1/02,Clothing and footwear,-0.51881229
3/1/02,"Motor vehicle (lubricants, oil, etc.)",-19.26931168
3/1/02,Fuel oil,-25.75385694
3/1/02,Medical products,15.72318185
3/1/02,Recreational items,4.586146483
3/1/02,Household supplies,2.727768066
3/1/02,Personal care products,4.819500771
3/1/02,Tobacco,0.194191768
3/1/02,"Magazines, newspapers, and stationery",-2.510430283
3/1/02,Housing expenditure,5.738865871
3/1/02,Household utilities,-11.60692079
3/1/02,Health care,8.89506199
3/1/02,Motor vehicle services,-1.495259342
3/1/02,Public transportation,-14.04586779
3/1/02,Membership clubs,1.105743311
3/1/02,Audio-visual services,0.753516179
3/1/02,Gambling,2.66051893
3/1/02,Other recreational services,3.596808131
3/1/02,Food services,3.880742833
3/1/02,Accommodations,-6.199153921
3/1/02,Financial services,-3.954023414
3/1/02,Insurance,-0.365876599
3/1/02,Communication services,1.730741197
3/1/02,Education services,4.324513435
3/1/02,Professional and other services,5.644901352
3/1/02,Personal care services,3.509539434
3/1/02,Social services,6.153595986
3/1/02,Household maintenance,-1.526870919
3/1/02,Nonprofit Institution,9.794579305
3/1/02,Overall Average,3.192422264
6/1/02,Motor vehicles (New),6.062280844
6/1/02,Motor vehicles (Used),12.97999266
6/1/02,Motor vehicle (Parts),0.18108069
6/1/02,Furniture and furnishings,5.84881979
6/1/02,Household appliances,7.613086771
6/1/02,Household tableware,8.27059495
6/1/02,House and gardening tools,2.026456516
6/1/02,Audio-visual equipment,6.03168348
6/1/02,Sporting equipment and guns,3.356192599
6/1/02,Sports and recreational vehicles,2.249725128
6/1/02,Recreational books,5.120812183
6/1/02,Musical instruments,5.562248996
6/1/02,Jewelry and watches,3.840869216
6/1/02,Therapeutic equipment,8.06210904
6/1/02,Educational books,6.468319559
6/1/02,Personal items (e.g. Luggage),3.259452412
6/1/02,Food and beverages*,1.396319681
6/1/02,Alcoholic beverages*,3.349288154
6/1/02,Animal feeds/Farm supplies,-1.748251748
6/1/02,Clothing and footwear,0.097342653
6/1/02,"Motor vehicle (lubricants, oil, etc.)",-11.41757316
6/1/02,Fuel oil,-10.42711176
6/1/02,Medical products,12.20906725
6/1/02,Recreational items,4.069988589
6/1/02,Household supplies,2.250662457
6/1/02,Personal care products,3.857701241
6/1/02,Tobacco,1.351099649
6/1/02,"Magazines, newspapers, and stationery",-1.200577722
6/1/02,Housing expenditure,4.525264283
6/1/02,Household utilities,-1.500662566
6/1/02,Health care,9.097184857
6/1/02,Motor vehicle services,-2.044110934
6/1/02,Public transportation,-10.06389588
6/1/02,Membership clubs,1.949517102
6/1/02,Audio-visual services,2.108659972
6/1/02,Gambling,4.821311053
6/1/02,Other recreational services,3.87835703
6/1/02,Food services,4.65253223
6/1/02,Accommodations,-0.678496868
6/1/02,Financial services,0.857101105
6/1/02,Insurance,-0.939922255
6/1/02,Communication services,0.316296784
6/1/02,Education services,3.478169966
6/1/02,Professional and other services,4.523993905
6/1/02,Personal care services,4.174478946
6/1/02,Social services,5.596334458
6/1/02,Household maintenance,-0.012116561
6/1/02,Nonprofit Institution,10.30625622
6/1/02,Overall Average,3.777178381
9/1/02,Motor vehicles (New),20.01614205
9/1/02,Motor vehicles (Used),5.967372392
9/1/02,Motor vehicle (Parts),3.117301266
9/1/02,Furniture and furnishings,4.195359251
9/1/02,Household appliances,4.479364724
9/1/02,Household tableware,8.323414845
9/1/02,House and gardening tools,2.964652223
9/1/02,Audio-visual equipment,4.279344354
9/1/02,Sporting equipment and guns,4.390184645
9/1/02,Sports and recreational vehicles,3.495726496
9/1/02,Recreational books,4.872924159
9/1/02,Musical instruments,6.303375356
9/1/02,Jewelry and watches,3.927621988
9/1/02,Therapeutic equipment,11.37624683
9/1/02,Educational books,3.535353535
9/1/02,Personal items (e.g. Luggage),5.623797543
9/1/02,Food and beverages*,1.136814031
9/1/02,Alcoholic beverages*,3.425084679
9/1/02,Animal feeds/Farm supplies,1.805054152
9/1/02,Clothing and footwear,0.078462712
9/1/02,"Motor vehicle (lubricants, oil, etc.)",-3.415924361
9/1/02,Fuel oil,-5.321782178
9/1/02,Medical products,8.103845491
9/1/02,Recreational items,3.90051774
9/1/02,Household supplies,1.665655135
9/1/02,Personal care products,2.569345536
9/1/02,Tobacco,1.307971729
9/1/02,"Magazines, newspapers, and stationery",-0.131384464
9/1/02,Housing expenditure,3.843467894
9/1/02,Household utilities,1.672444931
9/1/02,Health care,8.763774464
9/1/02,Motor vehicle services,-2.260375632
9/1/02,Public transportation,-2.340995084
9/1/02,Membership clubs,4.630333937
9/1/02,Audio-visual services,0.44305447
9/1/02,Gambling,7.056705156
9/1/02,Other recreational services,3.300368888
9/1/02,Food services,4.404467679
9/1/02,Accommodations,5.639947334
9/1/02,Financial services,4.751137846
9/1/02,Insurance,6.073051081
9/1/02,Communication services,0.608886911
9/1/02,Education services,4.247890817
9/1/02,Professional and other services,3.821593557
9/1/02,Personal care services,4.105536726
